trial durationTest direction radius durationComparison speed number size iniAngle1 durComp onset response
1 112 -1 2.0 4 10.0 2 1.0 337 129 56 0
2 112 -1 2.0 3 6.31 1 1.0 212 112 74 1
3 112 1 4.0 5 6.31 1 1.0 267 148 80 1
4 112 -1 2.0 1 10.0 1 1.0 111 85 49 1
5 112 1 2.0 2 6.31 2 1.0 306 98 67 1
6 112 -1 4.0 3 39.182 1 1.0 154 112 60 1
7 112 -1 2.0 3 3.981 2 1.0 28 112 81 1
8 112 1 4.0 2 10.0 1 1.0 152 98 33 0
9 112 -1 2.0 1 25.119 2 1.0 97 85 64 1
10 112 1 4.0 5 39.182 1 1.0 230 148 71 1
11 112 -1 2.0 2 3.981 1 1.0 230 98 68 1
12 112 1 2.0 4 3.981 1 1.0 338 129 60 1
13 112 -1 4.0 3 25.119 1 1.0 136 112 54 1
14 112 -1 4.0 4 15.849 1 1.0 339 129 89 1
15 112 1 2.0 3 15.849 2 1.0 171 112 58 1
16 112 -1 2.0 2 15.849 1 1.0 156 98 39 1
17 112 -1 2.0 1 25.119 1 1.0 122 85 90 1
18 112 1 2.0 2 25.119 1 1.0 319 98 30 1
19 112 -1 4.0 4 3.981 2 1.0 212 129 83 0
20 112 1 4.0 5 3.981 1 1.0 108 148 43 1
21 112 -1 4.0 4 3.981 1 1.0 13 129 61 1
22 112 1 4.0 4 25.119 2 1.0 131 129 55 1
23 112 -1 4.0 4 25.119 2 1.0 259 129 64 1
24 112 1 2.0 3 3.981 1 1.0 29 112 44 1
25 112 -1 4.0 2 15.849 1 1.0 81 98 45 1
26 112 1 4.0 5 15.849 1 1.0 268 148 55 1
27 112 -1 2.0 4 25.119 2 1.0 348 129 37 1
28 112 1 4.0 2 6.31 1 1.0 337 98 40 0
29 112 1 4.0 4 15.849 2 1.0 14 129 64 1
30 112 1 4.0 2 6.31 2 1.0 159 98 49 0
31 112 1 4.0 3 6.31 2 1.0 213 112 43 0
32 112 1 2.0 1 15.849 1 1.0 234 85 61 0
33 112 -1 4.0 3 3.981 1 1.0 30 112 72 1
34 112 -1 2.0 2 10.0 2 1.0 40 98 36 0
35 112 -1 2.0 5 25.119 2 1.0 112 148 34 1
36 112 1 2.0 2 25.119 2 1.0 207 98 81 0
37 112 1 4.0 1 25.119 2 1.0 359 85 46 0
38 112 1 4.0 2 25.119 1 1.0 193 98 47 1
39 112 1 2.0 3 6.31 1 1.0 352 112 67 1
40 112 -1 2.0 1 15.849 2 1.0 300 85 43 0
41 112 1 4.0 3 15.849 2 1.0 167 112 49 1
42 112 -1 2.0 1 39.182 1 1.0 190 85 84 0
43 112 -1 4.0 5 25.119 2 1.0 170 148 86 1
44 112 1 4.0 4 15.849 1 1.0 232 129 76 1
45 112 -1 2.0 3 6.31 2 1.0 185 112 42 1
46 112 1 2.0 1 10.0 2 1.0 19 85 84 0
47 112 1 4.0 1 6.31 2 1.0 20 85 46 0
48 112 1 2.0 3 25.119 2 1.0 202 112 37 1
49 112 -1 4.0 3 39.182 2 1.0 39 112 70 1
50 112 1 4.0 5 10.0 1 1.0 280 148 51 1
51 112 1 2.0 4 15.849 1 1.0 319 129 80 1
52 112 1 2.0 1 25.119 2 1.0 126 85 30 1
53 112 1 2.0 4 25.119 1 1.0 190 129 90 1
54 112 -1 4.0 3 15.849 1 1.0 150 112 75 0
55 112 -1 2.0 3 10.0 2 1.0 188 112 75 1
56 112 -1 2.0 5 39.182 2 1.0 89 148 55 1
57 112 1 2.0 5 15.849 1 1.0 263 148 63 1
58 112 1 2.0 1 6.31 1 1.0 50 85 45 0
59 112 -1 4.0 4 25.119 1 1.0 304 129 62 1
60 112 -1 4.0 2 10.0 2 1.0 355 98 83 0
61 112 -1 2.0 4 10.0 1 1.0 352 129 65 1
62 112 1 2.0 3 39.182 1 1.0 174 112 90 1
63 112 -1 2.0 5 39.182 1 1.0 9 148 87 1
64 112 -1 4.0 1 3.981 1 1.0 242 85 75 0
65 112 1 2.0 5 15.849 2 1.0 104 148 74 1
66 112 -1 4.0 3 10.0 2 1.0 27 112 55 1
67 112 -1 2.0 2 25.119 2 1.0 201 98 83 1
68 112 -1 2.0 2 39.182 1 1.0 77 98 37 0
